,platform,board,thread_no,header,body
100,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116316"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116316"" style=""text-align:left;display:inline;""><a href=""mailto:sage"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""><span style=""text-align:left;font-weight:bold;color:rgb(52, 52, 92);"">Anonymous</span></a>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:45:28</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>51fbf5</span><span style=""text-align:left;display:none;"">
(1)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116316"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116316"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116316</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">What is with all the namefagging in this thread, is /pol/ being raided by cuckchan?</div>"
101,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116317"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116317"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:45:52</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>6915e4</span><span style=""text-align:left;display:none;"">
(13)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116317"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116317"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116317</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116309"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116309</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">'night</div>"
102,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116324"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116324"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:47:49</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>d346e4</span><span style=""text-align:left;display:none;"">
(10)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116324"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116324"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116324</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116304"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116304</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">They wont see it there. They only watch the active general.</div>"
103,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116338"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116338"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:54:00</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>d4f8b1</span><span style=""text-align:left;display:none;"">
(1)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116338"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116338"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116338</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116303"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116303</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Jewgle it yourself, you’ll find people have been saying so for over a decade. This isn’t his first book. I don’t trust Bannon all that much, but Wolff has a history of this.</div>"
104,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116383"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116383"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Xxandera</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 09:14:48</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>a29613</span><span style=""text-align:left;display:none;"">
(1)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116383"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116383"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116383</a><span style=""text-align:left;font-size:10px;word-wrap:break-word;""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116388"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116388</a>
</span>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">You go Q. We got your 6. Blessed Be and Thank You</div><span style=""text-align:left;display:block;color:red;font-weight:bold;margin-top:15px;"">(&gt;&gt;&gt;/tg/)</span>"
105,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116388"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116388"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 09:17:19</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>6915e4</span><span style=""text-align:left;display:none;"">
(13)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116388"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116388"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116388</a><span style=""text-align:left;font-size:10px;word-wrap:break-word;""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116461"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116461</a>
</span>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116383"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116383</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">post your tits</div>"
106,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116461"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116461"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Topolanon +++</span><span style=""text-align:left;color:rgb(34, 136, 84);"">!!UrvFpU0has</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 09:50:01</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>917694</span><span style=""text-align:left;display:none;"">
(2)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116461"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116461"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116461</a><span style=""text-align:left;font-size:10px;word-wrap:break-word;""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116511"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116511</a>
</span>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116388"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116388</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Gotchu, fambalam.</div>"
107,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116511"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116511"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 10:20:47</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>6915e4</span><span style=""text-align:left;display:none;"">
(13)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116511"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116511"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116511</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116461"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116461</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">lol shit</div>"
108,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116579"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116579"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;""></span><span style=""text-align:left;color:rgb(34, 136, 84);"">!!fJ4M6WXWKQ</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 11:06:12</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>cdcd3d</span><span style=""text-align:left;display:none;"">
(2)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116579"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116579"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116579</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311115887"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11115887</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Q!? Is it really YOU?</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">What makes a movie GOOD</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Script</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Character</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Acting</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Timing</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Sound</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Visuals</div><span style=""text-align:left;display:block;color:red;font-weight:bold;margin-top:15px;"">(&gt;&gt;&gt;/tg/)</span>"
109,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116584"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116584"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;""></span><span style=""text-align:left;color:rgb(34, 136, 84);"">!!fJ4M6WXWKQ</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 11:10:31</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>cdcd3d</span><span style=""text-align:left;display:none;"">
(2)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116584"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116584"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116584</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311115887"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11115887</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Please don't tell us this is Trump…</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">1.	Is Captivating: A great actor is so convincing in a role that he can hold an audience captive and make them feel as if there is nothing but the story at hand.</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">2.	Has a True Commitment: A great actor is committed to becoming the best actor he can be, as well as to working hard and preserving through rejection to find the best roles.</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">3.	Shows Confidence: A great actor is confident in his work and portrays that confidence both during a performance as well as in public to help create a rapport with the public.</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">4.	Has Insight: A great actor has keen insight into human behavior and can effectively convey the emotion that influences one's actions.</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">5.	Is Able to Use His/Her Intelligence for Role Creation: A great actor uses intelligence to research roles and impart that knowledge into their acting to develop more convincing attributes of the character. Great actors generally also have excellent reading and interpretation skills.</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">6.	Possesses Good Physical Skills: A great actor has skill in physical movement and is able to portray the movements of a variety of characters. Many actors also perform stunt work and complicated physical work.</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">7.	Shows a High Degree of Professionalism: A great actor works with a wide variety of people and is highly professional in all situations. A great actor shows tremendous respect to the craft, script, writers, directors, and all other key personnel involved in a production.</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">8.	Has an Innate Talent: A great actor has a natural talent for performing and entertaining.</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">9.	Is Willing to Work on Performance Techniques: A great actor has a perfected technique for his acting and is able to successfully bring believable characters to life.</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">10.	Has Some Sense of Vanity: A great actor has at least some degree of vanity that drives them to continue to improve and excel at the craft.</div>"
110,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116607"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116607"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 11:27:13</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>16238b</span><span style=""text-align:left;display:none;"">
(2)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116607"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116607"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116607</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311115887"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11115887</a></div><div style=""text-align:left;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Why does a question sound the way it does?</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">When is a question not really a question?</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Are you sure?</div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Are you REALLY sure?</div>"
111,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116915"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116915"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 14:04:45</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>e5713a</span><span style=""text-align:left;display:none;"">
(1)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116915"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116915"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116915</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311115887"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11115887</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">GREAT Director</div>"
